sim: transport SOCKET-FREE (S16.0a) — deterministic per seed; TB_SIM_SOCKET=1 restores the wire
sim: 100 runs, seed set 20001..20100
sim: shards 4 (TB_SIM_SHARDS; forked workers, contiguous seed partition, pooled in canonical run order)
sim: enemy scales hp 1.45 / dmg 1.3  |  pair vess/bram  |  ascension A0
sim: economy knobs (none — base config)  |  draft policy v2
sim: TB_SIM_ITEMS=1 — per-run item rows on (S17 pre-audit; additive only)
##TBITEMS##{"run":30,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_pyre_brand":[0,1],"needle_wall":[2,0],"ember_jab":[0,1],"banked_coals":[1,0],"candle_watch":[0,1],"unpicking":[1,0],"body_blow":[0,1],"crossing_blow":[0,1],"gravebloom":[1,0],"splinter":[0,1],"wildfire_heart":[0,1],"final_word":[1,0],"stamp_out":[0,1],"pummel":[1,0],"spitespun_mantle":[1,1],"shared_sigil":[0,1],"square_up":[1,0],"thornward":[1,0],"cinderfall":[0,1],"forgefire":[1,0],"patient_knife":[1,0],"stolen_breath":[0,1],"cinder_cloak":[1,0]},"plays":{"jab":[2,22],"rite_vigil":[12,0],"patchwork":[26,1],"hatpin":[14,0],"rite_pyre_brand":[0,16],"kindle":[0,12],"brace_up":[0,37],"loose_stitch":[22,0],"worn_knife":[11,0],"second_wind":[0,15],"opener":[1,23],"pinprick":[47,0],"knuckle_crack":[0,14],"ember_jab":[2,18],"banked_coals":[19,0],"needle_wall":[21,0],"candle_watch":[1,15],"crossing_blow":[2,13],"unpicking":[21,0],"body_blow":[0,7],"splinter":[0,6],"gravebloom":[6,1],"wildfire_heart":[0,3],"spitespun_mantle":[0,2],"stamp_out":[0,10],"final_word":[6,0],"pummel":[5,0],"square_up":[6,0],"shared_sigil":[0,5],"cinderfall":[0,6],"thornward":[6,0],"forgefire":[1,0],"stolen_breath":[0,1],"patient_knife":[2,0],"cinder_cloak":[3,0]},"relics":["ashen_censer","bridegrooms_knot","covetous_psalter","drawn_curtain","hungry_whetstone","iron_girdle","kindling_bundle","needlecase_of_saint_morrow","patient_bookmark","sealed_reliquary","twin_phylactery","vigil_lamp","wedding_knife"]}
##TBITEMS##{"run":31,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_pyre_brand":[0,1],"loom_of_hours":[1,0],"immovable":[0,1],"burr_shell":[1,0],"stolen_breath":[0,1],"shared_burden":[0,1],"pale_unmaking":[2,0],"rendcall":[0,3],"soot_mark":[1,0],"hollow_seam":[1,0],"small_rites":[1,0],"haymaker":[0,1],"bellringer":[1,0],"spark":[0,1],"slow_burn":[1,0],"graverust":[1,0],"ashfall":[1,0],"seam_split":[0,1],"carrion_lace":[1,0],"final_bell":[0,1],"waxbound_oath":[0,1]},"plays":{"pinprick":[36,1],"patchwork":[25,0],"brace_up":[2,28],"worn_knife":[8,0],"loose_stitch":[15,0],"hatpin":[13,0],"second_wind":[0,10],"opener":[0,18],"jab":[0,17],"rite_knell":[17,0],"kindle":[0,11],"rite_pyre_brand":[0,16],"knuckle_crack":[1,11],"loom_of_hours":[6,0],"immovable":[0,13],"stolen_breath":[2,7],"shared_burden":[0,8],"burr_shell":[5,0],"soot_mark":[8,0],"rendcall":[0,18],"pale_unmaking":[10,0],"hollow_seam":[6,0],"bellringer":[2,2],"haymaker":[0,4],"small_rites":[5,0],"spark":[0,5],"slow_burn":[1,0],"ashfall":[3,0],"final_bell":[0,2],"carrion_lace":[1,0]},"relics":["ashen_censer","census_of_wounds","cracked_bell","hungry_whetstone","iron_girdle","loom_of_two_hands","pulsekeepers_ring","saints_marrow","scar_votive","steadfast_icon","threadspool_reliquary","tithing_bowl"]}
##TBITEMS##{"run":32,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_pyre_brand":[0,1],"hollow_seam":[1,0],"firewatch":[0,1],"spite_stitch":[1,0],"wildfire_heart":[0,1],"immovable":[1,0],"loose_stitch":[1,1],"selvage":[2,0],"stokers_due":[0,1],"ashfall":[1,0],"burr_shell":[0,1],"gravebloom":[1,0],"cinderfall":[0,1],"needlework":[1,0],"splinter":[0,1],"stitchblade":[0,1],"carrion_lace":[1,0],"haymaker":[0,1],"shared_burden":[0,1],"banked_coals":[1,0],"brand":[0,1],"dig_in":[1,0]},"plays":{"jab":[0,13],"patchwork":[15,0],"worn_knife":[7,0],"second_wind":[1,11],"opener":[0,17],"hatpin":[12,0],"rite_pyre_brand":[0,14],"pinprick":[33,0],"brace_up":[0,28],"knuckle_crack":[0,11],"loose_stitch":[21,11],"kindle":[0,8],"rite_knell":[17,0],"hollow_seam":[9,0],"firewatch":[0,6],"wildfire_heart":[0,5],"immovable":[10,0],"spite_stitch":[13,1],"burr_shell":[0,6],"selvage":[3,0],"stokers_due":[0,4],"gravebloom":[4,1],"ashfall":[9,0],"cinderfall":[0,9],"splinter":[0,6],"stitchblade":[0,5],"needlework":[3,0],"carrion_lace":[3,0],"shared_burden":[0,4],"banked_coals":[1,0],"dig_in":[3,0],"brand":[0,2],"haymaker":[0,1]},"relics":["census_of_wounds","drawn_curtain","ember_coal","hungry_whetstone","iron_girdle","knotted_votive","needlecase_of_saint_morrow","patient_bookmark","scar_votive","sealed_reliquary","tithing_bowl","twin_phylactery"]}
##TBITEMS##{"run":33,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_pyre_brand":[0,1],"crack_the_seal":[2,0],"ash_harvest":[0,2],"bellows":[1,0],"measured_cut":[0,2],"burr_shell":[1,0],"pummel":[0,1],"aftershock":[1,1],"litany_of_mending":[0,1],"tithe_of_thread":[1,0],"shared_sigil":[1,0],"cross_counter":[0,1],"cinder_cloak":[1,0],"needlework":[0,1],"carrion_lace":[1,0],"pitchfire":[1,0],"thousand_pins":[1,0],"soot_mark":[0,1],"cinch":[0,1],"graverust":[1,0],"cinderfall":[0,1],"final_word":[0,1],"small_rites":[1,0],"one_two":[0,1],"thornward":[1,0]},"plays":{"hatpin":[14,0],"second_wind":[1,12],"jab":[0,16],"loose_stitch":[16,1],"opener":[0,16],"pinprick":[35,0],"kindle":[1,12],"rite_votive":[16,0],"brace_up":[0,20],"patchwork":[25,1],"worn_knife":[9,0],"rite_pyre_brand":[0,13],"knuckle_crack":[0,15],"bellows":[10,1],"crack_the_seal":[17,0],"ash_harvest":[0,13],"measured_cut":[0,10],"burr_shell":[4,0],"litany_of_mending":[0,6],"aftershock":[3,4],"cinder_cloak":[8,0],"cross_counter":[0,10],"pummel":[0,5],"shared_sigil":[9,0],"needlework":[0,8],"tithe_of_thread":[3,0],"pitchfire":[5,0],"carrion_lace":[2,0],"cinch":[1,5],"thousand_pins":[5,0],"cinderfall":[1,6],"graverust":[4,0],"soot_mark":[0,2],"final_word":[0,1],"one_two":[0,2],"thornward":[1,0],"small_rites":[1,0]},"relics":["braided_censer","census_of_wounds","chord_of_the_choir","kindling_bundle","knotted_votive","pulsekeepers_ring","steadfast_icon","tithing_bowl","vigil_lamp"]}
##TBITEMS##{"run":34,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_toll":[0,1],"needlework":[1,0],"avalanche":[0,1],"ashfall":[1,0],"martyrs_knot":[0,1],"graverust":[1,0],"stamp_out":[0,1],"two_as_one":[1,0],"seamripper":[0,1],"wardknot":[1,0],"roundhouse":[0,1],"hold_the_line":[1,0],"gathering_slack":[0,1],"unbroken_line":[1,0],"cinderbreak":[0,1],"spark":[1,0],"patient_knife":[1,0],"crossing_blow":[0,1],"cinch":[0,1],"loose_stitch":[1,0],"wildfire_heart":[0,1],"seam_split":[0,1]},"plays":{"patchwork":[22,0],"knuckle_crack":[0,8],"second_wind":[0,8],"opener":[0,10],"rite_knell":[10,0],"kindle":[0,7],"brace_up":[0,13],"jab":[0,14],"loose_stitch":[9,0],"rite_toll":[0,13],"pinprick":[20,1],"hatpin":[14,0],"worn_knife":[7,0],"ashfall":[5,0],"avalanche":[0,8],"graverust":[5,0],"needlework":[5,0],"stamp_out":[0,3],"roundhouse":[0,6],"wardknot":[3,0],"gathering_slack":[0,3],"hold_the_line":[4,0],"martyrs_knot":[0,6],"seamripper":[0,5],"two_as_one":[2,0],"spark":[3,0],"cinderbreak":[0,3],"crossing_blow":[0,1],"patient_knife":[1,0],"seam_split":[1,1],"cinch":[0,1],"wildfire_heart":[0,1]},"relics":["ashen_censer","drawn_curtain","ember_coal","loom_of_two_hands","sealed_reliquary","threadspool_reliquary","twin_phylactery"]}
##TBITEMS##{"run":35,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_mourners_step":[0,1],"patient_knife":[1,0],"bellringer":[0,1],"kindle":[1,0],"seam_split":[0,2],"two_as_one":[1,0],"body_blow":[0,1],"unpicking":[1,0],"twinned_cut":[0,1],"stolen_breath":[0,1],"gravebloom":[1,0],"aftershock":[0,1],"quick_words":[1,0],"needlework":[1,0],"bellmetal":[0,2],"soot_mark":[1,0],"spitespun_mantle":[0,1],"seeding_curse":[1,0],"pyre_vault":[0,1],"second_wind":[1,0],"pinprick":[1,0],"cinderfall":[0,1],"tallow_mark":[2,0]},"plays":{"pinprick":[40,2],"kindle":[10,14],"patchwork":[23,0],"hatpin":[10,0],"second_wind":[3,11],"rite_vigil":[8,0],"rite_mourners_step":[0,10],"jab":[0,10],"brace_up":[0,11],"loose_stitch":[19,0],"opener":[0,16],"knuckle_crack":[0,10],"worn_knife":[7,0],"bellringer":[0,11],"patient_knife":[13,0],"seam_split":[0,12],"two_as_one":[11,0],"body_blow":[0,7],"unpicking":[12,1],"twinned_cut":[0,4],"stolen_breath":[0,6],"aftershock":[0,2],"quick_words":[4,0],"soot_mark":[5,0],"needlework":[4,0],"spitespun_mantle":[0,3],"gravebloom":[4,0],"bellmetal":[0,3],"seeding_curse":[6,0],"cinderfall":[0,4],"pyre_vault":[0,2],"tallow_mark":[5,2]},"relics":["ashen_censer","census_of_wounds","covetous_psalter","ember_coal","hexwrought_locket","hungry_whetstone","patient_bookmark","pulsekeepers_ring","saints_marrow","scar_votive","steadfast_icon"]}
##TBITEMS##{"run":36,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_shroud":[1,0],"rite_mourners_step":[0,1],"keepsake":[1,0],"bellmetal":[0,1],"pitchfire":[1,0],"stolen_breath":[1,0],"fan_the_flames":[0,1],"kindle":[1,0],"two_as_one":[1,0],"shoulder_through":[0,1],"shared_sigil":[1,0],"carrion_lace":[1,1],"threadlight":[1,0],"crack_the_seal":[0,1],"call_and_answer":[0,1],"aftershock":[1,0],"pinprick":[1,0],"cross_counter":[0,2],"shared_burden":[0,1],"spite_stitch":[1,0]},"plays":{"worn_knife":[18,0],"brace_up":[1,24],"knuckle_crack":[0,21],"pinprick":[52,4],"hatpin":[25,2],"loose_stitch":[24,0],"patchwork":[47,3],"rite_mourners_step":[0,20],"jab":[1,16],"second_wind":[0,8],"kindle":[9,10],"opener":[1,26],"rite_shroud":[18,0],"keepsake":[6,1],"bellmetal":[1,5],"pitchfire":[10,0],"fan_the_flames":[0,5],"stolen_breath":[6,1],"shared_sigil":[16,0],"carrion_lace":[4,9],"shoulder_through":[2,11],"two_as_one":[8,0],"threadlight":[12,0],"crack_the_seal":[0,8],"aftershock":[3,0],"call_and_answer":[0,1],"cross_counter":[0,4],"shared_burden":[0,2],"spite_stitch":[4,0]},"relics":["cracked_bell","ember_coal","scar_votive","threadspool_reliquary","vigil_lamp"]}
##TBITEMS##{"run":37,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_toll":[0,1],"needles_verdict":[1,0],"eye_for_an_opening":[0,1],"litany_of_mending":[2,0],"brand":[0,2],"shoulder_through":[1,0],"seamripper":[0,1],"needlework":[1,0],"fan_the_flames":[0,1],"soot_mark":[1,0],"splinter":[1,1],"black_lattice":[1,0],"call_and_answer":[0,1],"rendcall":[0,1],"pitchfire":[1,0],"thornward":[1,0],"aftershock":[0,1],"spark":[1,0],"seeding_curse":[1,0],"held_breath":[0,1],"loom_of_hours":[0,1]},"plays":{"jab":[0,18],"hatpin":[12,1],"kindle":[0,14],"second_wind":[0,12],"opener":[0,17],"loose_stitch":[17,0],"rite_toll":[1,18],"brace_up":[0,25],"patchwork":[21,1],"pinprick":[31,2],"knuckle_crack":[0,13],"worn_knife":[5,0],"rite_knell":[11,0],"eye_for_an_opening":[0,5],"litany_of_mending":[12,0],"needles_verdict":[11,0],"seamripper":[0,10],"brand":[0,13],"shoulder_through":[7,0],"splinter":[4,12],"soot_mark":[8,0],"fan_the_flames":[0,6],"needlework":[7,0],"rendcall":[1,8],"pitchfire":[4,0],"call_and_answer":[0,2],"black_lattice":[3,0],"thornward":[7,0],"spark":[6,1],"aftershock":[0,2],"held_breath":[0,4],"seeding_curse":[4,0],"loom_of_hours":[0,1]},"relics":["ashen_censer","census_of_wounds","drawn_curtain","ember_coal","hexwrought_locket","kindling_bundle","knotted_votive","loom_of_two_hands","patient_bookmark","pulsekeepers_ring","steadfast_icon"]}
##TBITEMS##{"run":38,"outcome":"game_over","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_mourners_step":[0,1],"pinprick":[1,0],"bellmetal":[0,1],"square_up":[1,0],"crack_the_seal":[2,0],"selvage":[1,0],"splinter":[0,4],"thousand_pins":[1,0],"crossing_blow":[0,1],"forgefire":[1,0],"pale_unmaking":[1,0],"small_rites":[1,0],"rendcall":[0,1],"waxbound_oath":[0,1],"rend_the_weave":[1,0],"cinderfall":[0,1],"twinned_cut":[0,1],"measured_cut":[0,1],"needlework":[1,0],"two_as_one":[0,1],"cinder_cloak":[1,0]},"plays":{"knuckle_crack":[2,12],"hatpin":[18,0],"brace_up":[0,18],"rite_knell":[9,0],"loose_stitch":[17,0],"opener":[1,17],"patchwork":[23,0],"rite_mourners_step":[0,7],"pinprick":[42,0],"kindle":[0,8],"jab":[0,15],"worn_knife":[10,0],"second_wind":[0,13],"crack_the_seal":[13,1],"square_up":[9,0],"bellmetal":[0,5],"splinter":[0,19],"selvage":[2,0],"thousand_pins":[9,0],"crossing_blow":[0,9],"forgefire":[2,0],"pale_unmaking":[6,0],"rendcall":[1,7],"waxbound_oath":[0,1],"small_rites":[3,0],"rend_the_weave":[3,0],"cinderfall":[0,5],"twinned_cut":[0,2],"cinder_cloak":[2,0],"two_as_one":[0,1],"measured_cut":[0,2]},"relics":["bridegrooms_knot","chord_of_the_choir","cracked_bell","kindling_bundle","needlecase_of_saint_morrow","scar_votive","threadspool_reliquary","vigil_lamp"]}
##TBITEMS##{"run":39,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_shroud":[1,0],"rite_pyre_brand":[0,1],"needlework":[2,0],"crossing_blow":[0,1],"shared_sigil":[1,0],"crack_the_seal":[1,0],"rendcall":[0,2],"eye_for_an_opening":[1,0],"hollow_seam":[1,0],"stand_fast":[1,0],"patient_breath":[0,1],"thousand_pins":[1,0],"avalanche":[0,2],"seamripper":[0,1],"gravebloom":[1,0],"ember_jab":[0,1],"spark":[1,0],"two_as_one":[1,0],"final_bell":[0,1],"hammerfall":[0,1],"brand":[1,0],"unpicking":[1,0],"needles_verdict":[1,0]},"plays":{"hatpin":[16,0],"kindle":[0,9],"patchwork":[16,0],"jab":[0,16],"loose_stitch":[12,1],"opener":[0,14],"second_wind":[0,9],"brace_up":[2,26],"rite_pyre_brand":[0,12],"pinprick":[30,1],"knuckle_crack":[0,9],"rite_shroud":[12,0],"worn_knife":[7,0],"shared_sigil":[11,0],"needlework":[10,0],"crossing_blow":[0,10],"crack_the_seal":[7,0],"rendcall":[0,12],"stand_fast":[4,0],"patient_breath":[0,5],"hollow_seam":[7,0],"thousand_pins":[7,0],"seamripper":[0,1],"avalanche":[0,6],"spark":[5,0],"ember_jab":[0,6],"final_bell":[0,4],"gravebloom":[1,0],"two_as_one":[1,0],"unpicking":[2,0],"eye_for_an_opening":[1,0]},"relics":["cracked_bell","drawn_curtain","ember_coal","hexwrought_locket","knotted_votive","needlecase_of_saint_morrow","saints_marrow","scar_votive","sealed_reliquary","tithing_bowl","twin_phylactery","wedding_knife"]}
##TBITEMS##{"run":40,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_pyre_brand":[0,1],"unpicking":[1,0],"two_as_one":[0,1],"soot_mark":[2,0],"needles_verdict":[1,0],"breaker":[0,1],"twinned_cut":[1,0],"aftershock":[0,1],"patience":[0,1],"pinprick":[1,0],"one_two":[0,1],"pale_unmaking":[1,0],"final_bell":[1,1],"forearm_wall":[1,0],"patient_knife":[0,2],"hollow_seam":[1,0],"ash_harvest":[0,1],"brand":[1,0],"unbroken_line":[1,1],"tally_of_griefs":[1,0],"ashfall":[0,1],"litany_of_mending":[1,0],"stamp_out":[0,1],"graverust":[1,0],"cinderfall":[0,1]},"plays":{"patchwork":[17,0],"brace_up":[1,29],"jab":[0,15],"pinprick":[42,1],"hatpin":[14,0],"worn_knife":[11,0],"second_wind":[0,11],"opener":[0,16],"kindle":[0,10],"rite_votive":[17,2],"knuckle_crack":[0,12],"rite_pyre_brand":[0,12],"loose_stitch":[15,1],"soot_mark":[23,0],"unpicking":[14,0],"two_as_one":[0,11],"breaker":[0,3],"needles_verdict":[12,0],"twinned_cut":[7,0],"patience":[0,9],"one_two":[0,5],"patient_knife":[2,9],"pale_unmaking":[7,0],"forearm_wall":[3,0],"unbroken_line":[3,1],"hollow_seam":[5,0],"brand":[3,0],"final_bell":[1,5],"ash_harvest":[0,2],"tally_of_griefs":[5,0],"stamp_out":[0,3],"cinderfall":[0,2],"litany_of_mending":[1,0],"ashfall":[0,1]},"relics":["chord_of_the_choir","ember_coal","iron_girdle","knotted_votive","needlecase_of_saint_morrow","patient_bookmark","saints_marrow","scar_votive","sealed_reliquary","vigil_lamp"]}
##TBITEMS##{"run":41,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_toll":[0,1],"loose_stitch":[1,0],"opener":[0,1],"spark":[2,0],"shared_burden":[0,1],"wardknot":[1,0],"fan_the_flames":[0,1],"ashfall":[1,0],"candle_watch":[0,1],"rend_the_weave":[1,0],"ash_harvest":[0,1],"cinch":[0,1],"tithe_of_thread":[1,0],"braided_malice":[1,0],"pyre_vault":[0,2],"thousand_pins":[1,0],"bellringer":[0,1],"shared_sigil":[1,0],"withering":[1,0],"followthrough":[0,1],"square_up":[0,1],"brand":[1,0],"black_lattice":[1,0],"crack_the_seal":[0,1],"pinprick":[1,0]},"plays":{"brace_up":[0,28],"hatpin":[14,0],"jab":[0,15],"patchwork":[23,1],"knuckle_crack":[0,9],"loose_stitch":[31,0],"rite_toll":[0,15],"worn_knife":[6,0],"kindle":[1,8],"pinprick":[35,1],"rite_knell":[8,0],"second_wind":[0,8],"opener":[1,28],"spark":[21,3],"shared_burden":[0,9],"wardknot":[7,0],"candle_watch":[0,8],"ashfall":[7,0],"ash_harvest":[0,5],"rend_the_weave":[11,0],"fan_the_flames":[0,8],"tithe_of_thread":[5,0],"cinch":[0,7],"pyre_vault":[0,3],"braided_malice":[6,0],"shared_sigil":[5,0],"withering":[2,0],"followthrough":[0,4],"thousand_pins":[4,0],"brand":[2,0],"square_up":[0,3],"black_lattice":[1,0],"bellringer":[0,1],"crack_the_seal":[0,1]},"relics":["ashen_censer","chord_of_the_choir","covetous_psalter","ember_coal","hexwrought_locket","iron_girdle","patient_bookmark","pulsekeepers_ring","twin_phylactery","wedding_knife","whetstone_psalm"]}
##TBITEMS##{"run":42,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_descant":[0,1],"withering":[1,0],"held_breath":[0,1],"splinter":[0,2],"funeral_lace":[1,0],"one_two":[0,1],"aftershock":[1,0],"unbroken_line":[0,1],"pinprick":[3,0],"bellows":[0,2],"wardknot":[0,1],"braided_malice":[1,0],"call_and_answer":[0,1],"stolen_breath":[1,0],"twinned_cut":[0,1],"patient_knife":[1,0],"small_rites":[1,0],"share_the_fire":[0,1],"slow_burn":[1,0],"rendcall":[0,1],"seam_split":[0,1],"loom_of_hours":[1,0]},"plays":{"knuckle_crack":[0,11],"pinprick":[55,1],"rite_knell":[10,0],"brace_up":[0,22],"patchwork":[15,0],"hatpin":[11,0],"second_wind":[0,11],"jab":[0,9],"loose_stitch":[14,0],"rite_descant":[0,16],"opener":[1,15],"worn_knife":[7,0],"kindle":[0,9],"held_breath":[0,9],"withering":[11,0],"splinter":[0,15],"funeral_lace":[13,0],"aftershock":[2,0],"one_two":[0,6],"unbroken_line":[0,6],"wardknot":[0,9],"bellows":[0,8],"stolen_breath":[5,0],"braided_malice":[6,0],"call_and_answer":[0,1],"patient_knife":[4,0],"twinned_cut":[0,2],"small_rites":[4,0],"share_the_fire":[0,4],"seam_split":[0,1],"slow_burn":[1,0]},"relics":["ashen_censer","bridegrooms_knot","covetous_psalter","drawn_curtain","kindling_bundle","knotted_votive","needlecase_of_saint_morrow","patient_bookmark","scar_votive","sealed_reliquary"]}
##TBITEMS##{"run":43,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_mourners_step":[0,1],"litany_of_mending":[1,0],"twinned_cut":[0,1],"ember_jab":[1,0],"loose_stitch":[0,1],"small_rites":[1,0],"roundhouse":[0,1],"ashfall":[2,0],"mendthread":[0,1],"saturate":[1,0],"bellmetal":[0,1],"needlework":[1,0],"thornward":[1,0],"haymaker":[0,1],"cinder_cloak":[1,0],"stitchblade":[0,1],"hollow_seam":[1,0],"forgefire":[0,1]},"plays":{"rite_votive":[13,2],"patchwork":[40,1],"rite_mourners_step":[1,15],"hatpin":[12,0],"second_wind":[0,12],"opener":[0,19],"pinprick":[30,3],"knuckle_crack":[0,15],"loose_stitch":[17,13],"jab":[0,15],"brace_up":[2,26],"worn_knife":[9,0],"kindle":[1,6],"twinned_cut":[0,6],"litany_of_mending":[7,0],"ember_jab":[14,2],"roundhouse":[0,9],"small_rites":[7,0],"mendthread":[0,7],"ashfall":[10,0],"bellmetal":[1,2],"needlework":[4,0],"saturate":[5,0],"haymaker":[0,2],"thornward":[4,0],"cinder_cloak":[4,0],"stitchblade":[0,3],"hollow_seam":[1,0]},"relics":["ember_coal","pulsekeepers_ring","tithing_bowl","whetstone_psalm"]}
##TBITEMS##{"run":44,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_mourners_step":[0,1],"thornward":[2,0],"crack_the_seal":[0,1],"followthrough":[1,0],"shroudwork":[1,0],"threadlight":[1,0],"hammerfall":[0,1],"forearm_wall":[1,0],"wardknot":[0,1],"graverust":[1,0],"splinter":[0,1],"forgefire":[1,0],"needle_wall":[0,1],"seeding_curse":[1,0],"roundhouse":[0,1],"shared_sigil":[1,0],"kindle":[0,1],"ashfall":[2,0],"final_bell":[0,1]},"plays":{"patchwork":[37,1],"hatpin":[33,0],"second_wind":[1,14],"opener":[0,18],"jab":[0,11],"pinprick":[36,1],"knuckle_crack":[0,14],"rite_mourners_step":[1,22],"brace_up":[0,28],"worn_knife":[15,0],"kindle":[0,12],"rite_votive":[18,1],"loose_stitch":[17,2],"shroudwork":[10,1],"crack_the_seal":[0,12],"thornward":[17,0],"followthrough":[7,0],"hammerfall":[0,9],"forearm_wall":[13,0],"threadlight":[12,0],"wardknot":[0,10],"graverust":[9,0],"needle_wall":[2,7],"forgefire":[2,0],"splinter":[0,4],"roundhouse":[0,3],"seeding_curse":[5,0],"shared_sigil":[3,0],"ashfall":[2,0],"final_bell":[0,2]},"relics":["bridegrooms_knot","drawn_curtain","hungry_whetstone","loom_of_two_hands","pulsekeepers_ring"]}
##TBITEMS##{"run":45,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_mourners_step":[0,1],"black_lattice":[1,0],"pyre_vault":[0,1],"spark":[1,0],"stitchblade":[0,1],"pinprick":[1,0],"linked_shields":[0,1],"kindle":[1,0],"seamripper":[0,3],"spite_stitch":[1,0],"crack_the_seal":[1,1],"crossing_blow":[0,1],"spitespun_mantle":[0,1],"borrowed_hour":[1,0],"counterargument":[0,1],"slow_burn":[1,0],"thornward":[1,0],"bellringer":[0,1],"crossguard":[1,0],"hollow_seam":[1,0],"roundhouse":[0,1]},"plays":{"patchwork":[54,1],"jab":[0,10],"loose_stitch":[26,0],"knuckle_crack":[1,14],"pinprick":[84,1],"rite_vigil":[19,0],"hatpin":[19,0],"kindle":[18,9],"opener":[0,17],"brace_up":[1,20],"rite_mourners_step":[1,15],"worn_knife":[17,0],"second_wind":[2,12],"stitchblade":[1,7],"black_lattice":[7,1],"pyre_vault":[0,10],"spark":[25,1],"linked_shields":[2,12],"seamripper":[0,9],"spite_stitch":[18,0],"crack_the_seal":[12,10],"spitespun_mantle":[0,2],"borrowed_hour":[11,0],"crossing_blow":[0,8],"counterargument":[0,6],"slow_burn":[7,1],"thornward":[10,0],"crossguard":[11,0],"hollow_seam":[3,0],"bellringer":[0,1],"roundhouse":[0,1]},"relics":["chord_of_the_choir","knotted_votive","loom_of_two_hands","needlecase_of_saint_morrow","saints_marrow","twin_phylactery"]}
##TBITEMS##{"run":46,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_descant":[0,1],"crack_the_seal":[1,0],"cinderfall":[0,1],"tallow_mark":[1,0],"seeding_curse":[1,0],"hammerfall":[0,1],"stokers_due":[1,0],"braided_malice":[0,1],"tally_of_griefs":[1,0],"followthrough":[0,1],"needle_wall":[1,0],"wildfire_heart":[0,1],"quickening":[0,1],"gravebloom":[1,0],"spark":[0,1],"ashfall":[1,0],"twinned_cut":[0,1],"thornward":[2,0],"cinderbreak":[0,3],"two_as_one":[1,0],"ember_jab":[0,1],"crossing_blow":[0,1],"unbroken_line":[1,0]},"plays":{"brace_up":[1,17],"patchwork":[21,0],"hatpin":[18,0],"worn_knife":[11,0],"second_wind":[0,14],"rite_descant":[1,17],"opener":[0,15],"loose_stitch":[17,0],"kindle":[0,12],"jab":[0,8],"pinprick":[30,0],"knuckle_crack":[0,14],"rite_vigil":[14,1],"tallow_mark":[15,0],"cinderfall":[1,11],"crack_the_seal":[11,0],"hammerfall":[0,8],"stokers_due":[2,0],"seeding_curse":[13,0],"braided_malice":[0,10],"followthrough":[0,2],"tally_of_griefs":[7,0],"wildfire_heart":[0,3],"needle_wall":[3,0],"spark":[0,7],"gravebloom":[3,0],"twinned_cut":[0,2],"ashfall":[6,0],"thornward":[6,0],"cinderbreak":[0,9],"quickening":[0,4],"ember_jab":[0,2],"two_as_one":[1,0]},"relics":["bridegrooms_knot","covetous_psalter","drawn_curtain","hexwrought_locket","hungry_whetstone","iron_girdle","needlecase_of_saint_morrow","saints_marrow","scar_votive","sealed_reliquary","twin_phylactery","vigil_lamp"]}
